product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
9cb67ae6cec5627ef21cbadcdb357054,perfumaria,57,483,1,350.0,17.0,13.0,12.0
2a788bf848c3357ea72c31e344822aa9,perfumaria,46,183,1,597.0,21.0,16.0,16.0
8c10db7e2bc84a4697eaed54db164c7d,perfumaria,37,431,1,200.0,20.0,10.0,15.0
e6dda41a730b1ce01b8c9add1d89317d,perfumaria,47,1749,2,250.0,16.0,14.0,16.0
99e71b776debf2f01a69dce207e3e4f8,perfumaria,52,1891,1,250.0,16.0,10.0,11.0
ab9aa96e13784729bde0fddf698eb1e1,perfumaria,42,578,1,225.0,16.0,8.0,18.0
0f8b90fdd8f2e3b0fca368349e2c298d,perfumaria,60,662,1,200.0,23.0,7.0,15.0
8f40c3bee77ffbb385d04600d0948d47,perfumaria,33,339,2,200.0,18.0,14.0,12.0
1d182262154abc7c75392cf645118ce6,perfumaria,46,313,1,1100.0,16.0,20.0,16.0
226f3829f99a5f02578560da8708c8f7,perfumaria,49,1208,2,200.0,16.0,8.0,11.0
8bf16c54c7994478e4df5de5baf54e2f,perfumaria,47,1102,2,440.0,21.0,13.0,18.0
a3c6e207e106b9ccc0b813a7a0932530,perfumaria,43,370,1,1200.0,33.0,13.0,14.0
fb64cad4aa627ef255b3461e5428c2a6,perfumaria,27,609,1,200.0,17.0,6.0,12.0
8ea331107c7373a412b73374be7c6736,perfumaria,43,503,1,600.0,16.0,2.0,11.0
737553d6708d9a88beea1a8f4e678b79,perfumaria,54,834,1,100.0,16.0,11.0,11.0
a892ca050a783e4f416986981b37422e,perfumaria,54,866,4,215.0,18.0,11.0,12.0
fd18f2f8c3c6818f28fee7202d811830,perfumaria,44,572,1,125.0,17.0,11.0,14.0
8c19dcc6a7f4c4259c45514b974b6441,perfumaria,48,1094,1,550.0,22.0,12.0,17.0
a6c23736e4df6d6659ccc0c2e26954bb,perfumaria,47,727,6,300.0,16.0,16.0,16.0
8f3a83d431c7066aabd357f3ad3590a8,perfumaria,50,1978,1,300.0,18.0,16.0,12.0
0a795de8287e3f8f1f6c2ddcd8091f8e,perfumaria,41,629,1,318.0,27.0,27.0,26.0
c4d9e2052eaa16ff448ebaac4fa37129,perfumaria,46,2345,2,235.0,18.0,10.0,12.0
ac5b95f5dc30a0bb558f9b6edbcaab5c,perfumaria,37,377,2,8200.0,38.0,18.0,22.0
5daa4a09c9afb3b30d6df995fab5c2dc,perfumaria,44,498,1,1150.0,16.0,20.0,16.0
6efb345b34722c35d2e8a723cea100bf,perfumaria,28,203,1,350.0,16.0,12.0,14.0
2ef0ffe318f7bc5fc4a5f25ca87200c5,perfumaria,42,727,1,150.0,23.0,14.0,16.0
7c900a8802a6e69db282513a6b159e70,perfumaria,47,466,6,150.0,22.0,11.0,11.0
60f98d8f55a602509885faf42c0095a2,perfumaria,57,770,1,343.0,18.0,14.0,15.0
8191994b4b3b86f1a4164ec05253fe86,perfumaria,37,587,1,200.0,16.0,12.0,20.0
efa00ca4229c1a9fa813fd0a872cbb1e,perfumaria,53,342,1,550.0,24.0,8.0,15.0
e57b2d6510f090860888171c76b42b21,perfumaria,57,917,3,300.0,18.0,16.0,17.0
7198684d5c66560fe6d2061944263991,perfumaria,55,983,1,195.0,16.0,11.0,14.0
d3a745c19c13090b4114427d782f6c52,perfumaria,58,912,1,400.0,18.0,8.0,16.0
b0d010ca0b17fe7e3587343f2c68be43,perfumaria,59,753,2,800.0,25.0,12.0,20.0
33bfc11487d18d2405f84661bc164f0f,perfumaria,39,387,1,545.0,21.0,14.0,17.0
29bf158cd50fc035e7443f1c04e8deaa,perfumaria,55,483,1,150.0,16.0,12.0,15.0
6292e8c74db1d4defdbd8244c1101bb6,perfumaria,39,1045,2,150.0,16.0,4.0,12.0
9c1e194db1d35a79d962ea610bfe0868,perfumaria,40,871,1,83.0,17.0,8.0,13.0
5ac9d9e379c606e36a8094a6046f75dc,beleza_saude,46,2345,6,525.0,21.0,16.0,13.0
c7df652246ed7b3300aaf46960c141e4,beleza_saude,28,1455,1,683.0,29.0,15.0,22.0
7ee6dbf13ecd5dc58d07fd0fc2eaf49a,beleza_saude,37,780,1,250.0,17.0,12.0,12.0
5e2ba75ad255ff60b1c76c5bf526ae9b,beleza_saude,47,1346,2,500.0,20.0,8.0,20.0
f497ba62f1d6b4f6a3a3266fa8623ad3,beleza_saude,45,1276,1,83.0,13.0,8.0,12.0
af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,52,913,3,593.0,30.0,13.0,16.0
af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,52,913,3,593.0,30.0,13.0,16.0
5f42d57952b7815098979a5c4fa6f82a,beleza_saude,60,919,1,150.0,22.0,3.0,15.0
7a295e6687ed3e00c8143498115f6ca5,beleza_saude,23,786,1,353.0,36.0,6.0,16.0
21538f484ba135893f2b51c8b8750966,beleza_saude,50,3929,1,550.0,16.0,20.0,16.0
78e4f0bfb0f64274be5b054164c602ed,beleza_saude,50,585,2,1500.0,30.0,12.0,27.0
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48,594,1,1850.0,24.0,36.0,23.0
4ff38de0673d41a0da1499e300720ef6,beleza_saude,57,525,2,125.0,20.0,16.0,19.0
4ff38de0673d41a0da1499e300720ef6,beleza_saude,57,525,2,125.0,20.0,16.0,19.0
7fbf3cba00dcf6da3f7c0fe6a162b4c1,beleza_saude,51,556,2,250.0,20.0,10.0,15.0
3fbc0ef745950c7932d5f2a446189725,beleza_saude,50,1257,1,350.0,19.0,12.0,13.0
4f84ff0aab6b53675317e34f2406ea99,beleza_saude,40,659,1,250.0,25.0,15.0,20.0
a60613d36f37a7b27d3344f40f6a7945,beleza_saude,44,696,2,350.0,19.0,11.0,23.0
79b45f6fe16c752af64c050de4566693,beleza_saude,32,1033,1,150.0,16.0,2.0,11.0
aed75ad669fbebd5a385ac7cc2ae7573,beleza_saude,42,427,1,30000.0,50.0,75.0,56.0
d06466afa11453b6450b70992c90ece7,beleza_saude,57,821,1,550.0,20.0,12.0,12.0
5522d9e4b6d59f452aff650b213369d8,beleza_saude,28,602,1,638.0,19.0,13.0,16.0
c46c87888b081cf424913fd74b9b6e87,beleza_saude,40,183,4,450.0,27.0,11.0,19.0
f8b09faf273ab8c2cb4209378253f56a,beleza_saude,25,1351,1,1200.0,25.0,19.0,18.0
943c812216923e4244e83099e0c62a08,beleza_saude,59,1912,4,1000.0,16.0,27.0,25.0
1528d0673079ce2d79d29753b800d76e,beleza_saude,58,790,4,800.0,20.0,7.0,20.0
89f055104adb9365d7f7b5c475f77742,beleza_saude,38,395,1,114.0,19.0,16.0,17.0
33fac76e7f17367dedaef7954bbb33b4,beleza_saude,63,1113,2,550.0,20.0,20.0,20.0
98600823ba81f3ba76386dac7c31ee06,beleza_saude,47,1115,3,125.0,24.0,12.0,20.0
7f9e40aa498f8f6edf4cc51215ecce9e,beleza_saude,59,604,1,575.0,18.0,16.0,17.0
b68cf84ede4fd1e14b1740de5b727d55,beleza_saude,47,1319,2,638.0,26.0,13.0,22.0
bf0fb54ca0888fce3109ad83c00617c4,beleza_saude,51,379,1,500.0,16.0,18.0,16.0
11059273f4bc1a293777e98c89807c62,beleza_saude,43,1565,1,1050.0,22.0,15.0,17.0
f100f4ee5e2b55d163a3f7c300c24d26,beleza_saude,47,483,1,417.0,20.0,9.0,13.0
15bef25125df6626665f702257bd1e79,beleza_saude,59,1343,3,150.0,16.0,6.0,11.0
8d29622ad4b816113fa721f21af4f667,beleza_saude,48,1444,1,4200.0,30.0,10.0,20.0
077599a82ee54960bc4f4c941b0d1359,beleza_saude,53,1140,3,1600.0,18.0,8.0,20.0
48bc0b16a79dc0d94adfb679e1f6e965,beleza_saude,51,1283,1,1217.0,26.0,19.0,22.0
59bcfc096cb9fa35b5c5294582c78486,beleza_saude,27,524,1,3500.0,35.0,30.0,15.0
477dae843da64019d49703a91abfbd33,beleza_saude,46,1196,1,1627.0,47.0,17.0,34.0
0b3de7b77f38988388362460d76d884f,beleza_saude,31,838,3,350.0,20.0,12.0,15.0
c0abb5707b6d57b4e7d9797222a77fc8,beleza_saude,60,850,1,417.0,25.0,7.0,22.0
c0abb5707b6d57b4e7d9797222a77fc8,beleza_saude,60,850,1,417.0,25.0,7.0,22.0
43cc8e4d981bc04b9d78b12e8a908d41,beleza_saude,44,1793,1,11450.0,80.0,26.0,26.0
bff381f7e26b290f53b9f5669eb7dfd5,beleza_saude,26,1518,1,650.0,26.0,17.0,21.0
0e173417855ce91518a2e79d760f93a9,beleza_saude,57,1276,1,1200.0,16.0,30.0,16.0
c0b677cf65712618cd0d86b9303aa61c,beleza_saude,60,3292,1,1800.0,16.0,11.0,15.0
6a057a401eab3b3cb8083d9e42972233,beleza_saude,34,3395,4,1200.0,28.0,10.0,18.0
f109f04ad95889f2f041a91afe3d894e,beleza_saude,47,189,1,2033.0,22.0,12.0,17.0
1ec597ef2aaee9e73f32a970247f3192,beleza_saude,60,2910,5,300.0,26.0,26.0,11.0
cd2ea14a901da3b47b33516f3ca6929e,beleza_saude,37,729,1,800.0,21.0,20.0,16.0
cd2ea14a901da3b47b33516f3ca6929e,beleza_saude,37,729,1,800.0,21.0,20.0,16.0
8f1ab88c66cc3d534f1678dc3ca409e5,beleza_saude,26,249,1,300.0,16.0,16.0,11.0
5858f45c20fde7d7e49af37a2166635a,beleza_saude,38,1665,1,2300.0,17.0,9.0,32.0
a41d9e51c365f6e2f5eb1f98fa4097eb,beleza_saude,47,405,2,150.0,20.0,20.0,20.0
08ca55f13fdc7712bc93387c2f66e3a4,beleza_saude,57,2306,1,200.0,22.0,10.0,15.0
450c25d98ed6923154a934554475bf13,beleza_saude,60,1946,4,19150.0,87.0,76.0,16.0
d938bcfd149a626da38febbe8a669a9e,beleza_saude,62,2792,3,2500.0,16.0,16.0,15.0
8c292ca193d326152e335d77176746f0,beleza_saude,60,2894,1,200.0,17.0,11.0,15.0
d0c7f4863cf1497a8bc855b8b09116bf,beleza_saude,53,3782,4,1400.0,23.0,13.0,23.0
697003a5ca90721f0b466f5ffb5d8fbb,beleza_saude,45,1587,1,567.0,19.0,10.0,13.0
6480f3f31b23d41c1b8ad051c201b244,beleza_saude,54,1859,1,3500.0,32.0,22.0,32.0
e9c1abcc7126360336d8f56d49041a8c,beleza_saude,42,3902,7,500.0,22.0,6.0,16.0
c46c87888b081cf424913fd74b9b6e87,beleza_saude,40,183,4,450.0,27.0,11.0,19.0
ca38c039b717207dec906f4fa9a21db7,beleza_saude,53,3734,5,538.0,23.0,12.0,34.0
6c712952b8ef62f8d06a0314917400c8,beleza_saude,39,608,1,1200.0,21.0,13.0,19.0
cf5fb18f3ac3f373759295cc8ba3e2c3,beleza_saude,57,450,1,1650.0,26.0,18.0,11.0
50142ec1faa11eb5a756baf3020128e8,beleza_saude,23,206,1,2245.0,23.0,17.0,17.0
b48d3e49914549b781c0b59f819b398e,beleza_saude,24,338,2,1200.0,20.0,20.0,20.0
9d123055622741ac77766a4dbfa4d1b9,beleza_saude,43,764,2,786.0,28.0,11.0,17.0
994ab76f0da3349fffcfe5d598e9babb,beleza_saude,51,2979,1,150.0,16.0,2.0,20.0
2c96824d8716171d254d8177e6a232e7,beleza_saude,53,532,1,200.0,16.0,14.0,12.0
ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22,279,1,2134.0,25.0,22.0,16.0
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12,2411,1,380.0,17.0,11.0,13.0
be9ab5610721c60c477717f7025d713e,beleza_saude,36,1284,1,150.0,19.0,15.0,15.0
1be6d38ae75d87f6ee74e1d8e7e5466d,beleza_saude,46,1259,2,550.0,30.0,10.0,20.0
732b161706d966d09976eec245d8b3bf,beleza_saude,52,1796,1,2100.0,30.0,17.0,17.0
05019bc35fc2ed878c0c0f55346b91c6,beleza_saude,40,344,1,2550.0,18.0,16.0,17.0
38d070104c7e27171e177d581758a90f,beleza_saude,36,498,1,450.0,16.0,30.0,11.0
e82b2c6e34cf0e72cd9dd14734dfb607,beleza_saude,47,1811,5,1600.0,22.0,8.0,16.0
bda12489ccff8dd18c899c64cc6411b8,beleza_saude,50,3318,1,150.0,23.0,9.0,14.0
3e87e743e56d7fbf4bb9b67399b99a9d,beleza_saude,45,275,1,553.0,20.0,13.0,18.0
8c96a6969d0fad20629fec9c1ea45e02,beleza_saude,50,1400,1,400.0,19.0,20.0,18.0
51f876eb62be778c757503cf7f8a3b74,beleza_saude,33,198,1,67.0,17.0,15.0,14.0
d309288ee9ab5d3d3326efb574f9b555,beleza_saude,60,161,1,150.0,25.0,6.0,15.0
3b99375795409600e7924e00452855c0,beleza_saude,32,3329,1,400.0,20.0,11.0,12.0
e435ceb7ced9b8446defd858630454ed,beleza_saude,28,792,1,440.0,20.0,11.0,17.0
82fd0e5d33b58ad696f75449679c1470,beleza_saude,51,745,4,1087.0,29.0,29.0,22.0
330144665b875c2b4555f88d9f4ed7c1,beleza_saude,59,410,1,558.0,21.0,13.0,16.0
0d90fced28b749fa0468818d98cb8212,beleza_saude,42,534,1,983.0,41.0,23.0,35.0
e5130ccb07bdb4424ec93754a54c917f,beleza_saude,60,966,1,1000.0,19.0,28.0,17.0
a1d9c007667f29f62ea648623552d21b,beleza_saude,27,862,1,217.0,17.0,13.0,15.0
1b37b3107916db24fcb0ea0f9c024bd3,beleza_saude,45,510,4,300.0,31.0,6.0,31.0
0f2fd0a589cb7849c1dbedbd4109c2f8,beleza_saude,46,509,1,870.0,19.0,17.0,15.0
0926524e4f3783f1b0e35c09d5fe13cd,beleza_saude,49,2127,2,100.0,16.0,5.0,15.0
27bd615168b15793cc060588b2aadd60,beleza_saude,36,512,1,919.0,17.0,19.0,15.0
06abf4be826ed1d548e8a22a3d75d912,beleza_saude,59,1811,6,5250.0,56.0,17.0,40.0
3e8dfc6cfd5a615318051a93140c0286,beleza_saude,51,1916,1,200.0,25.0,9.0,14.0
dcfeedf441c38e5e7e58ffce194af2bb,beleza_saude,50,193,1,30000.0,67.0,64.0,61.0
30e010e9df8943899f267097d49b5c1a,beleza_saude,56,825,1,1300.0,22.0,26.0,20.0
a339bbe3ca97f9ea3c3828f4e7de5309,beleza_saude,43,2356,1,725.0,20.0,16.0,19.0
097d5a4bed2be012b4e46e6f5ae0694b,beleza_saude,60,1162,1,833.0,16.0,12.0,18.0
fc13bac52be6640d9a77f54894e2c0e6,beleza_saude,42,1158,1,550.0,17.0,9.0,13.0
8e0380f7af31ac310915613749090857,beleza_saude,54,213,2,543.0,23.0,24.0,22.0
e2f1ccf86759df28dd1e9f2e0e3242d4,beleza_saude,53,934,3,400.0,18.0,9.0,28.0
8c955afdb3e69c856507b4a7c0085ee3,beleza_saude,44,544,1,200.0,24.0,24.0,16.0
56cfc201c76464fa6c5b3f4a1257fa0b,beleza_saude,56,1833,1,2300.0,28.0,14.0,20.0
99d48e31cb95ab20a319faea37066bf0,beleza_saude,55,271,1,350.0,23.0,7.0,15.0
a18a23a783fb7576a8f0f6fbc2ae2b58,beleza_saude,59,822,1,175.0,18.0,22.0,16.0
64eb8b21706b8e2c733ba16bf02a1537,beleza_saude,33,542,1,1100.0,20.0,14.0,16.0
2535db191954746776aa1f51dc1a9651,beleza_saude,43,341,1,350.0,18.0,14.0,15.0
2535db191954746776aa1f51dc1a9651,beleza_saude,43,341,1,350.0,18.0,14.0,15.0
665dcf48bfab7017f4ac917abaafac4f,beleza_saude,31,519,1,310.0,20.0,22.0,22.0
8bba4a8de8b5de57c7ff105d043254dc,beleza_saude,56,1849,1,1550.0,24.0,38.0,24.0
788c7d26301bf6647bc50339f16fe67b,beleza_saude,29,431,1,150.0,16.0,5.0,12.0
062619359d5f9a664606cb2a6ccb477a,beleza_saude,64,1394,1,2000.0,20.0,20.0,20.0
332f9726c0192e9edf59cb7b1fae49df,beleza_saude,60,1040,1,1400.0,20.0,25.0,20.0
5a6b04657a4c5ee34285d1e4619a96b4,beleza_saude,34,1036,1,1000.0,16.0,16.0,16.0
947c79ffdc05997e940df6e00bc8a82e,beleza_saude,20,79,1,204.0,18.0,18.0,18.0
169837a0e2864f37482261c3d7a2dd80,beleza_saude,53,3826,2,350.0,20.0,20.0,20.0
32b4ca7827a47902152f92205f5cab44,beleza_saude,27,566,1,300.0,26.0,17.0,20.0
fe7d52482b17e6b3466f4b8f3ce51a9e,beleza_saude,45,3059,3,250.0,23.0,7.0,15.0
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59,1153,4,200.0,18.0,3.0,20.0
0b3a130c2e54aecf33e3e1955fbeeb00,beleza_saude,54,635,1,650.0,18.0,12.0,12.0
9ea1152d6d52dc57ab2ea49aa626adc1,beleza_saude,49,3037,1,1067.0,22.0,19.0,19.0
7e7a5ae84c41a0fdde9c2a7c545d2115,beleza_saude,35,672,2,1200.0,25.0,14.0,16.0
f1f41c991881dc3d4cbcedade3ec1622,beleza_saude,39,1949,2,750.0,22.0,23.0,22.0
8569e9a17c2b63e9e6e998dac2dfa533,beleza_saude,59,924,1,150.0,16.0,10.0,16.0
c87a617241993d71f043ed39858daa43,beleza_saude,59,2141,1,475.0,36.0,18.0,21.0
7d773ad4450782f8ee7f88a7ff94f03d,beleza_saude,58,809,2,350.0,22.0,12.0,17.0
0f784f8f15179b9e101beb85796efc1a,beleza_saude,45,532,2,400.0,24.0,8.0,24.0
f7e5d21b19afd9b7b543e68501ceef6b,beleza_saude,22,488,2,300.0,38.0,19.0,22.0
9e2ee57a77fedecd33b6914e9cf61199,beleza_saude,39,1083,1,100.0,16.0,16.0,16.0
d6fcbd88428353e7eb9584e8cc51afc0,beleza_saude,42,690,1,100.0,16.0,22.0,24.0
5c5a1f21eaee926ccacfbc212a0d860d,beleza_saude,35,551,1,150.0,16.0,10.0,11.0
e28fdc5f658be194523b68dfbeb186cb,beleza_saude,44,421,1,300.0,16.0,20.0,11.0
d585c50d622ff40b4d69959caa42a5a3,beleza_saude,50,1580,1,1036.0,20.0,19.0,14.0
1bbf3c5abc34eb8f1d884a7503b7764f,beleza_saude,50,2830,2,350.0,27.0,4.0,11.0
d8d1550e51037a51a94b377c8361d637,beleza_saude,54,2058,5,500.0,30.0,17.0,30.0
7ca0995633d93c1c87f7ed7429173ddb,beleza_saude,59,540,5,4175.0,45.0,39.0,30.0
9ccb2e3f0e2cbe7e3566c2db1c67db1a,beleza_saude,53,2536,1,1400.0,16.0,31.0,11.0
c1a97b7dfb03db09a3736bd6f1eb9034,beleza_saude,54,1598,1,800.0,16.0,5.0,11.0
c93558f621dc5b9277a19f009b83aaaf,beleza_saude,38,1145,2,200.0,21.0,8.0,11.0
3b123ae5d71b7b0d1b2a3f47c00eec8b,beleza_saude,51,612,1,338.0,21.0,6.0,21.0
04b48e86a968cfe620da1cab5c7556ae,beleza_saude,28,648,1,630.0,21.0,12.0,15.0
30d755143f7313a7c3d24f936273dc19,beleza_saude,47,886,4,667.0,30.0,16.0,16.0
8a5334e25cfd596c6fca284b039cc99c,beleza_saude,51,455,1,413.0,20.0,13.0,15.0
f734cc43e615be8b85d014e3c5b52a3b,beleza_saude,46,400,1,10067.0,73.0,30.0,27.0
bfd57168007502796abdf43ece7d8dd3,beleza_saude,33,995,1,650.0,17.0,14.0,12.0
47f4c1c7335bd22493bf6f376ee9fa6b,beleza_saude,57,721,1,560.0,20.0,12.0,16.0
cfef9c856c09723e61b5eeaed5aa2d55,beleza_saude,57,2556,1,300.0,16.0,6.0,11.0
3ebec228f65dffbc25c2ee1b8a84d176,beleza_saude,30,500,1,397.0,16.0,19.0,14.0
a5190314b65b1f99d589e8fba9894639,beleza_saude,26,973,1,1267.0,17.0,16.0,14.0
188372a703d9a84ec0b6a32a0044c7f2,beleza_saude,32,3834,1,150.0,16.0,9.0,11.0
0a48b93d24c0c87253c73da8cb8c2e80,beleza_saude,36,337,1,514.0,17.0,16.0,13.0
e06b4c50b1658106be58b72fb9f8c12a,beleza_saude,57,969,2,2350.0,30.0,30.0,11.0
99051458e8e83372d619c3092f874824,beleza_saude,43,754,1,1150.0,16.0,16.0,16.0
484cd384cbaef07d790fa5b3747269da,beleza_saude,28,2920,1,350.0,20.0,20.0,20.0
4100a608bd0aa524b06ffefba973707b,beleza_saude,39,798,1,688.0,17.0,13.0,16.0
951aee2eea1136dd1f2cb63241c90ab7,beleza_saude,43,1744,1,11100.0,35.0,30.0,40.0
960f877599875172acdb3504cf4a55af,beleza_saude,36,438,1,300.0,17.0,9.0,16.0
3b2c3b5eca3b8bd45a556828662ac340,beleza_saude,51,2243,4,1400.0,24.0,10.0,16.0
277acb101c00b04ed2eabf11a7285a7c,beleza_saude,60,3490,8,2275.0,31.0,16.0,31.0
1c5e5b3851dcb42f81def7b900898c83,beleza_saude,56,1296,1,300.0,16.0,16.0,16.0
0f784f8f15179b9e101beb85796efc1a,beleza_saude,45,532,2,400.0,24.0,8.0,24.0
7648a2a07675230af77cdcd849834e57,beleza_saude,45,2616,1,1600.0,25.0,20.0,20.0
419365ae77de855075ecb3c55d2ebc10,beleza_saude,40,434,1,1050.0,25.0,11.0,15.0
ffd7628b0b0b98ebc549e8e4c54a59af,beleza_saude,45,368,1,717.0,21.0,18.0,18.0
932ce0b67f9f877f18a5f7495b84e5c5,beleza_saude,36,685,1,1400.0,16.0,20.0,16.0
5c737d7f2147bdf63360675bf7b7735f,beleza_saude,59,2784,2,1100.0,16.0,15.0,11.0
ae347727b83d554247d6cc36029a8392,beleza_saude,39,1448,1,9800.0,40.0,37.0,32.0
4a69179fab5ff745a1fc23748d65551e,beleza_saude,51,1294,2,1025.0,21.0,10.0,16.0
4e30cdede55788e1239044e270c60229,beleza_saude,18,3173,1,125.0,21.0,12.0,11.0
0657f64d203d600602279807d6cb1dd8,beleza_saude,38,554,1,1600.0,35.0,11.0,17.0
6b966b123b31a54f73d652b5d8f45bb3,beleza_saude,59,846,1,5275.0,28.0,40.0,25.0
3e5047976e9d805d4cb72a96649f9b11,beleza_saude,43,1385,1,200.0,24.0,9.0,14.0
ffaf0af7eebb57c7f262b51ebb05dfd6,beleza_saude,47,808,1,1255.0,18.0,17.0,16.0
68b54eaa499e3d2537fba64f2b6a1b9f,beleza_saude,56,2430,2,200.0,18.0,6.0,15.0
1873d47fb47e167da1520bd9ffbb8f79,beleza_saude,45,1031,1,1250.0,16.0,32.0,12.0
7174375d5bea2b7612929eae33df48d1,beleza_saude,42,784,1,500.0,16.0,12.0,12.0
e63cb7bb4e916e643c1d4785da2b2846,beleza_saude,43,1964,1,12950.0,41.0,64.0,37.0
ea5774e69135147e6f0e1eb593d9b105,beleza_saude,55,1202,3,500.0,20.0,10.0,20.0
0c3497a215eb37d2e70682bfde05c93a,beleza_saude,33,222,1,150.0,16.0,10.0,15.0
2c92025a63896497612a531b6d015669,beleza_saude,57,2455,4,200.0,16.0,12.0,12.0
aea040f28a221a9ae37c4287f317d73e,beleza_saude,55,710,1,171.0,19.0,20.0,13.0
3f9db4ff95890df33167856d315a05bc,beleza_saude,33,443,1,1750.0,23.0,23.0,22.0
0c21c38f5c53913ec6ae3884484aac81,beleza_saude,58,2869,1,500.0,16.0,11.0,11.0
7a5b821fca01c5a75fa33c06f249e0f5,beleza_saude,26,673,1,550.0,30.0,30.0,30.0
10583f0f24319d0c8db47ac35e977021,beleza_saude,58,1465,1,550.0,16.0,10.0,16.0
e0bf01f7bf9a2581d5b670edf6252aaa,beleza_saude,55,1423,5,333.0,32.0,22.0,26.0
f2ce47f623d935ff5d28c942f4dcb7cd,beleza_saude,32,671,1,225.0,18.0,15.0,12.0
c8a06a6cf1dbd09f3273d65d3dc2da99,beleza_saude,52,2496,1,100.0,16.0,6.0,11.0
e0b9f1ae7c2469feb2555a5d42e2fe53,beleza_saude,47,502,1,260.0,17.0,16.0,15.0
3cacd5299c846cb08ae1e445fd78392b,beleza_saude,35,469,2,350.0,21.0,14.0,17.0
39731b928af43b0f49dd60d4706e403f,beleza_saude,50,431,4,20100.0,90.0,60.0,20.0
1f2b3e5d739add9d4596ba6de24204d4,beleza_saude,59,926,1,10350.0,36.0,19.0,40.0
7b6669ccb9510397f7923a979c895733,beleza_saude,58,689,1,450.0,25.0,9.0,17.0
8fbf9021a217075b130d33b3485e8fb3,beleza_saude,24,581,1,1000.0,16.0,16.0,14.0
a55b43b743437ab4a7ffcfc47d2927c7,beleza_saude,47,716,1,1583.0,22.0,15.0,14.0
a9d28bf666feccc924dd16f0a19cb70b,beleza_saude,45,3091,1,150.0,24.0,5.0,11.0
562f1e9b58672d3c016b72f43579d118,beleza_saude,51,353,1,1377.0,21.0,17.0,16.0
972c34115d851ba523bc16ec0ab2b098,beleza_saude,38,179,1,700.0,25.0,25.0,25.0
7f601afbca26d221fc2d957b6e211e72,beleza_saude,45,214,1,600.0,20.0,30.0,20.0
ccb5b6def674efaec461d386ac2ec146,beleza_saude,56,1539,3,600.0,18.0,30.0,30.0
e226c4f6c92586f1a8845b35edafd8c0,beleza_saude,57,667,1,1700.0,80.0,12.0,12.0
709839bfd3ba2c923015e0a5de970a7d,beleza_saude,32,1883,1,250.0,17.0,12.0,12.0
20e5b387f4e760842c0aeaaca8daf4fa,beleza_saude,58,1054,3,400.0,31.0,20.0,20.0
0d22e0d0bfa33bac40ccd83ae1c0649d,beleza_saude,35,355,1,300.0,18.0,11.0,18.0
5c67f41a8b8f3ca4b29c6709498f96c7,beleza_saude,56,931,1,375.0,19.0,14.0,12.0
2f8720465c51a4f13bcd060e76014b3f,beleza_saude,30,1311,2,125.0,16.0,4.0,11.0
b973581b7ad538c460edbf9378b173ad,beleza_saude,36,538,1,350.0,16.0,19.0,12.0
7cbe64a84bc3fba260c50858e7d402d6,beleza_saude,52,395,1,700.0,18.0,20.0,18.0
d3f00f350c591d6d9f98c6282c1ca080,beleza_saude,23,960,1,225.0,20.0,18.0,18.0
f663f7a6fc390011dd15492f14205573,beleza_saude,52,556,2,300.0,16.0,12.0,12.0
f545f84233a92063e33a7539832b63c7,beleza_saude,54,509,1,775.0,18.0,15.0,13.0
bdef40d64bf3de5f773c8f461b0bf167,beleza_saude,41,1104,1,150.0,19.0,8.0,13.0
afacf402a384ac6715d297140b5a275c,beleza_saude,57,771,1,400.0,16.0,24.0,16.0
bfb76bd20f67223309240df0b98e1a29,beleza_saude,55,1344,1,350.0,16.0,21.0,11.0
7824bce065d8704739ac0fc0c8135d04,beleza_saude,54,353,2,7400.0,34.0,25.0,17.0
508d48ea59be64138f0015d2cb9c75e7,beleza_saude,29,1212,1,5400.0,18.0,10.0,15.0
0d2865788d929343bde828269ea3dd8e,beleza_saude,55,424,1,1925.0,37.0,6.0,37.0
391f848f4bc78479c9370a65a94f1d7f,beleza_saude,53,1422,2,2850.0,35.0,25.0,30.0
6c6c606fb5adb58ab9ef88a8d96ddd09,beleza_saude,38,703,2,300.0,18.0,13.0,16.0
738121d1a5b54545080cef01275446d8,beleza_saude,24,1932,1,400.0,25.0,25.0,25.0
3799649bfcc7821635d757a711ae7357,beleza_saude,56,1801,1,2000.0,30.0,13.0,20.0
b39d5770ab89a440abad5360d7a17348,beleza_saude,38,563,1,550.0,27.0,9.0,18.0
1b34de23397f9ce6cd0f7afa27b60eac,beleza_saude,33,3664,1,430.0,22.0,17.0,21.0
58c41dff5d439e3f6260765550748762,beleza_saude,55,843,1,1600.0,47.0,18.0,26.0
362db8a45afd47d3f54c0f34f7c828bc,beleza_saude,16,646,1,800.0,28.0,12.0,18.0
86a7362af6fc1b61f0e613146b8c4cca,beleza_saude,36,371,3,200.0,20.0,5.0,20.0
13387d462f74993d258b62f8f85fd9b8,beleza_saude,53,2610,2,150.0,16.0,7.0,12.0
